Port:              P038
Site:              Aberdeen
Latitude:          57.14325
Longitude:         -2.07451
Start Date:        01JAN1947-00.00.00
End Date:          31DEC1947-23.00.00
Contributor:       National Oceanography Centre, Liverpool
Datum information: The data refer to Admiralty Chart Datum (ACD)
Parameter code:    ASLVZZ01 = Surface elevation (unspecified datum) of the water body                      
  Cycle    Date      Time      ASLVZZ01     Residual  
 Number yyyy mm dd hh mi ssf           f            f 
  2300) 1947/04/06 19:00:00      1.0725       0.4353  
  2301) 1947/04/06 20:00:00      0.8287       0.4633  
  2302) 1947/04/06 21:00:00      0.9811       0.3735  
  2303) 1947/04/06 22:00:00      1.5907       0.2740  
  2304) 1947/04/06 23:00:00      2.5051       0.2413  
  2305) 1947/04/07 00:00:00      3.7243       0.6311  
  2306) 1947/04/07 01:00:00      4.4253       0.6488  
  2307) 1947/04/07 02:00:00      4.6997       0.5603  
  2308) 1947/04/07 03:00:00      4.4253       0.3950  
  2309) 1947/04/07 04:00:00      3.8767       0.3537  
  2310) 1947/04/07 05:00:00      2.9623       0.2509  
  2311) 1947/04/07 06:00:00      2.1088       0.3406  
  2312) 1947/04/07 07:00:00      1.4383       0.4245  
  2313) 1947/04/07 08:00:00      1.1335       0.4486  
  2314) 1947/04/07 09:00:00      1.2859       0.4432  
  2315) 1947/04/07 10:00:00      2.0479       0.5907  
  2316) 1947/04/07 11:00:00      2.9013       0.5227  
  2317) 1947/04/07 12:00:00      3.7853       0.5638  
  2318) 1947/04/07 13:00:00      4.4253       0.5535  
  2319) 1947/04/07 14:00:00      4.7301       0.4555  
  2320) 1947/04/07 15:00:00      4.6387       0.4018  
  2321) 1947/04/07 16:00:00      4.0291       0.2333  
  2322) 1947/04/07 17:00:00      3.2061       0.1854  
  2323) 1947/04/07 18:00:00      2.2003       0.1680  
  2324) 1947/04/07 19:00:00      1.2859       0.1707  
  2325) 1947/04/07 20:00:00      0.7372       0.1579  
  2326) 1947/04/07 21:00:00      0.7677       0.2273  
  2327) 1947/04/07 22:00:00      1.2859       0.3082  
  2328) 1947/04/07 23:00:00      2.0479       0.2509  
  2329) 1947/04/08 00:00:00      2.8099       0.1341  
  2330) 1947/04/08 01:00:00      3.6633       0.2761  
  2331) 1947/04/08 02:00:00      4.1815       0.2550  
  2332) 1947/04/08 03:00:00      4.2729       0.2045  
  2333) 1947/04/08 04:00:00      3.8767       0.0999  
  2334) 1947/04/08 05:00:00      3.1756       0.0341  
  2335) 1947/04/08 06:00:00      2.2612      -0.0194  
  2336) 1947/04/08 07:00:00      1.4383       0.0161  
  2337) 1947/04/08 08:00:00      0.8287      -0.0369  
  2338) 1947/04/08 09:00:00      0.7677       0.0061  
  2339) 1947/04/08 10:00:00      1.1335       0.0248  
  2340) 1947/04/08 11:00:00      1.9564       0.1155  
  2341) 1947/04/08 12:00:00      2.9623       0.2442  
  2342) 1947/04/08 13:00:00      3.7243       0.3004  
  2343) 1947/04/08 14:00:00      4.1815       0.2185  
  2344) 1947/04/08 15:00:00      4.3949       0.2060  
  2345) 1947/04/08 16:00:00      4.0901       0.0962  
  2346) 1947/04/08 17:00:00      3.4804       0.0349  
  2347) 1947/04/08 18:00:00      2.5660      -0.0552  
  2348) 1947/04/08 19:00:00      1.6516      -0.0516  
  2349) 1947/04/08 20:00:00      0.9811      -0.0088  
  2350) 1947/04/08 21:00:00      0.6763      -0.0267  
  2351) 1947/04/08 22:00:00      0.9201       0.0393  
  2352) 1947/04/08 23:00:00      1.5907       0.1295  
  2353) 1947/04/09 00:00:00      2.4441       0.1631  
  2354) 1947/04/09 01:00:00      3.1756       0.1656  
  2355) 1947/04/09 02:00:00      3.7243       0.1377  
  2356) 1947/04/09 03:00:00      4.0901       0.1546  
  2357) 1947/04/09 04:00:00      3.9377       0.0651  
  2358) 1947/04/09 05:00:00      3.4804       0.0387  
  2359) 1947/04/09 06:00:00      2.6575      -0.0731  
  2360) 1947/04/09 07:00:00      1.7431      -0.1611  
  2361) 1947/04/09 08:00:00      1.1335      -0.0828  
  2362) 1947/04/09 09:00:00      0.8896       0.0004  
  2363) 1947/04/09 10:00:00      0.8896      -0.0999  
  2364) 1947/04/09 11:00:00      1.4383      -0.0303  
  2365) 1947/04/09 12:00:00      2.1393      -0.0808  
  2366) 1947/04/09 13:00:00      2.9013      -0.0528  
  2367) 1947/04/09 14:00:00      3.4804      -0.0393  
  2368) 1947/04/09 15:00:00      3.8767      -0.0454  
  2369) 1947/04/09 16:00:00      3.8767      -0.1006  
  2370) 1947/04/09 17:00:00      3.5109      -0.1592  
  2371) 1947/04/09 18:00:00      2.8708      -0.1886  
  2372) 1947/04/09 19:00:00      1.9869      -0.2742  
  2373) 1947/04/09 20:00:00      1.2859      -0.2179  
  2374) 1947/04/09 21:00:00      0.8287      -0.2056  
  2375) 1947/04/09 22:00:00      0.8287      -0.1518  
  2376) 1947/04/09 23:00:00      1.1944      -0.1236  
  2377) 1947/04/10 00:00:00      1.8955      -0.0608  
  2378) 1947/04/10 01:00:00      2.6575      -0.0098  
  2379) 1947/04/10 02:00:00      3.1756      -0.0540  
  2380) 1947/04/10 03:00:00      3.5719      -0.0908  
  2381) 1947/04/10 04:00:00      3.7243      -0.0908  
  2382) 1947/04/10 05:00:00      3.4804      -0.1205  
  2383) 1947/04/10 06:00:00      2.9013      -0.1821  
  2384) 1947/04/10 07:00:00      2.2003      -0.1658  
  2385) 1947/04/10 08:00:00      1.4383      -0.2196  
  2386) 1947/04/10 09:00:00      0.9811      -0.1968  
  2387) 1947/04/10 10:00:00      0.9811      -0.0776  
  2388) 1947/04/10 11:00:00      1.2859      -0.0153  
  2389) 1947/04/10 12:00:00      1.8955       0.0642  
  2390) 1947/04/10 13:00:00      2.4441      -0.0529  
  2391) 1947/04/10 14:00:00      3.0232      -0.0343  
  2392) 1947/04/10 15:00:00      3.4195      -0.0851  
  2393) 1947/04/10 16:00:00      3.7243      -0.0398  
  2394) 1947/04/10 17:00:00      3.7243       0.0280  
  2395) 1947/04/10 18:00:00      3.3585       0.0306  
  2396) 1947/04/10 19:00:00      2.7489       0.0341  
  2397) 1947/04/10 20:00:00      1.9869      -0.0375  
  2398) 1947/04/10 21:00:00      1.4992       0.0244  
  2399) 1947/04/10 22:00:00      1.2859       0.0563  
  2400) 1947/04/10 23:00:00      1.2859      -0.0588  
  2401) 1947/04/11 00:00:00      1.6821      -0.0761  
  2402) 1947/04/11 01:00:00      2.2917      -0.0614  
  2403) 1947/04/11 02:00:00      2.8708      -0.0266  
  2404) 1947/04/11 03:00:00      3.4195       0.0991  
  2405) 1947/04/11 04:00:00      3.6633       0.0530  
  2406) 1947/04/11 05:00:00      3.6633       0.0527  
  2407) 1947/04/11 06:00:00      3.3280       0.0156  
  2408) 1947/04/11 07:00:00      2.8099       0.0400  
  2409) 1947/04/11 08:00:00      2.2003       0.0771  
  2410) 1947/04/11 09:00:00      1.6516       0.0701  
  2411) 1947/04/11 10:00:00      1.3468       0.0587  
  2412) 1947/04/11 11:00:00      1.2859      -0.0259  
  2413) 1947/04/11 12:00:00      1.5907      -0.0204  
  2414) 1947/04/11 13:00:00      2.0479      -0.0557  
  2415) 1947/04/11 14:00:00      2.7184       0.1012  
  2416) 1947/04/11 15:00:00      3.1147       0.0779  
  2417) 1947/04/11 16:00:00      3.4195       0.0327  
  2418) 1947/04/11 17:00:00      3.5719       0.0373  
  2419) 1947/04/11 18:00:00      3.4195       0.0099  
  2420) 1947/04/11 19:00:00      3.1147       0.0804  
  2421) 1947/04/11 20:00:00      2.5051       0.0166  
  2422) 1947/04/11 21:00:00      1.9869       0.0259  
  2423) 1947/04/11 22:00:00      1.6516       0.0478  
  2424) 1947/04/11 23:00:00      1.5297       0.0137  
  2425) 1947/04/12 00:00:00      1.6821      -0.0250  
  2426) 1947/04/12 01:00:00      2.1088       0.0036  
  2427) 1947/04/12 02:00:00      2.6575       0.0803  
  2428) 1947/04/12 03:00:00      3.0232       0.0572  
  2429) 1947/04/12 04:00:00      3.3280       0.0412  
  2430) 1947/04/12 05:00:00      3.5109       0.0502  
  2431) 1947/04/12 06:00:00      3.4195       0.0356  
  2432) 1947/04/12 07:00:00      3.1147       0.0477  
  2433) 1947/04/12 08:00:00      2.6575       0.0924  
  2434) 1947/04/12 09:00:00      2.2003       0.1554  
  2435) 1947/04/12 10:00:00      1.7431       0.0832  
  2436) 1947/04/12 11:00:00      1.5907       0.1016  
  2437) 1947/04/12 12:00:00      1.5907       0.0235  
  2438) 1947/04/12 13:00:00      1.8345      -0.0038  
  2439) 1947/04/12 14:00:00      2.1088      -0.1141  
  2440) 1947/04/12 15:00:00      2.5051      -0.0807  
  2441) 1947/04/12 16:00:00      2.8708      -0.0495  
  2442) 1947/04/12 17:00:00      3.0537      -0.1460  
  2443) 1947/04/12 18:00:00      3.1147      -0.1830  
  2444) 1947/04/12 19:00:00      2.9623      -0.2154  
  2445) 1947/04/12 20:00:00      2.6575      -0.1936  
  2446) 1947/04/12 21:00:00      2.2612      -0.1651  
  2447) 1947/04/12 22:00:00      1.8955      -0.1637  
  2448) 1947/04/12 23:00:00      1.6821      -0.1467  
  2449) 1947/04/13 00:00:00      1.6821      -0.1255  
  2450) 1947/04/13 01:00:00      1.8955      -0.0850  
  2451) 1947/04/13 02:00:00      2.2003      -0.0894  
  2452) 1947/04/13 03:00:00      2.4441      -0.1729  
  2453) 1947/04/13 04:00:00      2.7489      -0.1574  
  2454) 1947/04/13 05:00:00      3.0232      -0.1379  
  2455) 1947/04/13 06:00:00      3.1147      -0.1629  
  2456) 1947/04/13 07:00:00      3.0537      -0.1434  
  2457) 1947/04/13 08:00:00      2.8099      -0.1075  
  2458) 1947/04/13 09:00:00      2.4136      -0.0931  
  2459) 1947/04/13 10:00:00      1.9869      -0.1306  
  2460) 1947/04/13 11:00:00      1.7431      -0.0853  
  2461) 1947/04/13 12:00:00      1.5907      -0.1082  
  2462) 1947/04/13 13:00:00      1.5907      -0.1548  
  2463) 1947/04/13 14:00:00      1.8955      -0.0315  
  2464) 1947/04/13 15:00:00      2.2003       0.0177  
  2465) 1947/04/13 16:00:00      2.4136      -0.0378  
  2466) 1947/04/13 17:00:00      2.7489      -0.0028  
  2467) 1947/04/13 18:00:00      3.0537       0.0488  
  2468) 1947/04/13 19:00:00      3.1147      -0.0038  
  2469) 1947/04/13 20:00:00      3.1147       0.0633  
  2470) 1947/04/13 21:00:00      2.9623       0.1480  
  2471) 1947/04/13 22:00:00      2.6575       0.1403  
  2472) 1947/04/13 23:00:00      2.4441       0.1951  
  2473) 1947/04/14 00:00:00      2.2003       0.1407  
  2474) 1947/04/14 01:00:00      2.2003       0.1851  
  2475) 1947/04/14 02:00:00      2.2612       0.1585  
  2476) 1947/04/14 03:00:00      2.5051       0.2112  
  2477) 1947/04/14 04:00:00      2.8099       0.2906  
  2478) 1947/04/14 05:00:00      3.0537       0.2804  
  2479) 1947/04/14 06:00:00      3.2061       0.1979  
  2480) 1947/04/14 07:00:00      3.4195       0.2846  
  2481) 1947/04/14 08:00:00      3.4195       0.3177  
  2482) 1947/04/14 09:00:00      3.2671       0.3723  
  2483) 1947/04/14 10:00:00      3.0232       0.4397  
  2484) 1947/04/14 11:00:00      2.6575       0.3849  
  2485) 1947/04/14 12:00:00      2.4441       0.4455  
  2486) 1947/04/14 13:00:00      2.2003       0.3665  
  2487) 1947/04/14 14:00:00      2.2003       0.4101  
  2488) 1947/04/14 15:00:00      2.2003       0.3364  
  2489) 1947/04/14 16:00:00      2.2917       0.2623  
  2490) 1947/04/14 17:00:00      2.5051       0.2255  
  2491) 1947/04/14 18:00:00      2.8099       0.2185  
  2492) 1947/04/14 19:00:00      3.1147       0.2408  
  2493) 1947/04/14 20:00:00      3.1756       0.1280  
  2494) 1947/04/14 21:00:00      3.2061       0.1467  
  2495) 1947/04/14 22:00:00      3.0232       0.1095  
  2496) 1947/04/14 23:00:00      2.8099       0.1177  
  2497) 1947/04/15 00:00:00      2.5660       0.1328  
  2498) 1947/04/15 01:00:00      2.2917       0.0864  
  2499) 1947/04/15 02:00:00      2.2003       0.1265  
  2500) 1947/04/15 03:00:00      2.2003       0.1445  
  2501) 1947/04/15 04:00:00      2.2917       0.1327  
  2502) 1947/04/15 05:00:00      2.5051       0.1438  
  2503) 1947/04/15 06:00:00      2.6575       0.0190  
  2504) 1947/04/15 07:00:00      2.9623       0.0539  
  2505) 1947/04/15 08:00:00      3.1147       0.0236  
  2506) 1947/04/15 09:00:00      3.1756       0.0484  
  2507) 1947/04/15 10:00:00      3.0537       0.0631  
  2508) 1947/04/15 11:00:00      2.8099       0.0759  
  2509) 1947/04/15 12:00:00      2.5051       0.0883  
  2510) 1947/04/15 13:00:00      2.2003       0.1139  
  2511) 1947/04/15 14:00:00      1.8955       0.0635  
  2512) 1947/04/15 15:00:00      1.8040       0.1197  
  2513) 1947/04/15 16:00:00      1.8040       0.1198  
  2514) 1947/04/15 17:00:00      1.9564       0.1174  
  2515) 1947/04/15 18:00:00      2.2003       0.0631  
  2516) 1947/04/15 19:00:00      2.6575       0.1489  
  2517) 1947/04/15 20:00:00      3.1147       0.2539  
  2518) 1947/04/15 21:00:00      3.3280       0.2172  
  2519) 1947/04/15 22:00:00      3.3585       0.1663  
  2520) 1947/04/15 23:00:00      3.2671       0.1780  
  2521) 1947/04/16 00:00:00      3.0232       0.1694  
  2522) 1947/04/16 01:00:00      2.6575       0.1347  
  2523) 1947/04/16 02:00:00      2.2917       0.0909  
  2524) 1947/04/16 03:00:00      2.1088       0.1455  
  2525) 1947/04/16 04:00:00      1.9869       0.1142  
  2526) 1947/04/16 05:00:00      2.0479       0.0819  
  2527) 1947/04/16 06:00:00      2.3527       0.1273  
  2528) 1947/04/16 07:00:00      2.6575       0.0789  
  2529) 1947/04/16 08:00:00      2.9623       0.0386  
  2530) 1947/04/16 09:00:00      3.2671       0.0926  
  2531) 1947/04/16 10:00:00      3.3585       0.0915  
  2532) 1947/04/16 11:00:00      3.2671       0.1148  
  2533) 1947/04/16 12:00:00      2.9623       0.0920  
  2534) 1947/04/16 13:00:00      2.5051       0.0370  
  2535) 1947/04/16 14:00:00      2.0479       0.0146  
  2536) 1947/04/16 15:00:00      1.6821       0.0098  
  2537) 1947/04/16 16:00:00      1.4992       0.0430  
  2538) 1947/04/16 17:00:00      1.4383      -0.0204  
  2539) 1947/04/16 18:00:00      1.7431       0.0556  
  2540) 1947/04/16 19:00:00      2.2003       0.1130  
  2541) 1947/04/16 20:00:00      2.6575       0.1024  
  2542) 1947/04/16 21:00:00      3.1147       0.1286  
  2543) 1947/04/16 22:00:00      3.4195       0.1208  
  2544) 1947/04/16 23:00:00      3.4804       0.0845  
  2545) 1947/04/17 00:00:00      3.4195       0.1678  
  2546) 1947/04/17 01:00:00      3.0232       0.1073  
  2547) 1947/04/17 02:00:00      2.5660       0.1052  
  2548) 1947/04/17 03:00:00      2.1393       0.1138  
  2549) 1947/04/17 04:00:00      1.8040       0.0897  
  2550) 1947/04/17 05:00:00      1.6821       0.0538  
  2551) 1947/04/17 06:00:00      1.8040       0.0000  
  2552) 1947/04/17 07:00:00      2.2003       0.0163  
  2553) 1947/04/17 08:00:00      2.6575       0.0064  
  2554) 1947/04/17 09:00:00      3.1147       0.0393  
  2555) 1947/04/17 10:00:00      3.4195       0.0429  
  2556) 1947/04/17 11:00:00      3.5109       0.0375  
  2557) 1947/04/17 12:00:00      3.3280       0.0262  
  2558) 1947/04/17 13:00:00      2.9623       0.0477  
  2559) 1947/04/17 14:00:00      2.4441       0.0669  
  2560) 1947/04/17 15:00:00      1.8955       0.0743  
  2561) 1947/04/17 16:00:00      1.3773      -0.0041  
  2562) 1947/04/17 17:00:00      1.1335      -0.0381  
  2563) 1947/04/17 18:00:00      1.2249      -0.0430  
  2564) 1947/04/17 19:00:00      1.5907      -0.0460  
  2565) 1947/04/17 20:00:00      2.1393      -0.0357  
  2566) 1947/04/17 21:00:00      2.6575      -0.0852  
  2567) 1947/04/17 22:00:00      3.1756      -0.0587  
  2568) 1947/04/17 23:00:00      3.5109      -0.0500  
  2569) 1947/04/18 00:00:00      3.5109      -0.0783  
  2570) 1947/04/18 01:00:00      3.2671      -0.0539  
  2571) 1947/04/18 02:00:00      2.5660      -0.2630  
  2572) 1947/04/18 03:00:00      2.1088      -0.1248  
  2573) 1947/04/18 04:00:00      1.5907      -0.1191  
  2574) 1947/04/18 05:00:00      1.2249      -0.1734  
  2575) 1947/04/18 06:00:00      1.2859      -0.1257  
  2576) 1947/04/18 07:00:00      1.6821      -0.0624  
  2577) 1947/04/18 08:00:00      2.2612      -0.0243  
  2578) 1947/04/18 09:00:00      2.8099      -0.0575  
  2579) 1947/04/18 10:00:00      3.2671      -0.0761  
  2580) 1947/04/18 11:00:00      3.5719      -0.0802  
  2581) 1947/04/18 12:00:00      3.5719      -0.1007  
  2582) 1947/04/18 13:00:00      3.2671      -0.1018  
  2583) 1947/04/18 14:00:00      2.7489      -0.0758  
  2584) 1947/04/18 15:00:00      2.0479      -0.0874  
  2585) 1947/04/18 16:00:00      1.3468      -0.1316  
  2586) 1947/04/18 17:00:00      0.8287      -0.1983  
  2587) 1947/04/18 18:00:00      0.6763      -0.2376  
  2588) 1947/04/18 19:00:00      0.8287      -0.3497  
  2589) 1947/04/18 20:00:00      1.4992      -0.2273  
  2590) 1947/04/18 21:00:00      2.2003      -0.2066  
  2591) 1947/04/18 22:00:00      2.9013      -0.1410  
  2592) 1947/04/18 23:00:00      3.4195      -0.1380  
  2593) 1947/04/19 00:00:00      3.7243      -0.0941  
  2594) 1947/04/19 01:00:00      3.6329      -0.0628  
  2595) 1947/04/19 02:00:00      3.2061      -0.0455  
  2596) 1947/04/19 03:00:00      2.5051      -0.0814  
  2597) 1947/04/19 04:00:00      1.8345      -0.0372  
  2598) 1947/04/19 05:00:00      1.2859      -0.0390  
  2599) 1947/04/19 06:00:00      1.0725M     -0.0315M 
  2600) 1947/04/19 07:00:00      1.1335M     -0.1627M 
  2601) 1947/04/19 08:00:00      1.4992M     -0.3288M 
  2602) 1947/04/19 09:00:00      2.1393M     -0.3957M 
  2603) 1947/04/19 10:00:00      3.0537M     -0.1352M 
  2604) 1947/04/19 11:00:00      3.5109M     -0.1662M 
  2605) 1947/04/19 12:00:00      3.5719M     -0.3558M 
  2606) 1947/04/19 13:00:00      3.8767M      0.0823M 
  2607) 1947/04/19 14:00:00      3.4195M      0.1038M 
  2608) 1947/04/19 15:00:00      2.6575       0.0591  
  2609) 1947/04/19 16:00:00      1.8345       0.0615  
  2610) 1947/04/19 17:00:00      1.1335       0.0582  
  2611) 1947/04/19 18:00:00      0.7372       0.0390  
  2612) 1947/04/19 19:00:00      0.6763      -0.0833  
  2613) 1947/04/19 20:00:00      1.1944      -0.0359  
  2614) 1947/04/19 21:00:00      2.0479       0.0839  
  2615) 1947/04/19 22:00:00      2.8099       0.0673  
  2616) 1947/04/19 23:00:00      3.4195       0.0197  
  2617) 1947/04/20 00:00:00      3.8767      -0.0019  
  2618) 1947/04/20 01:00:00      4.0291       0.0421  
  2619) 1947/04/20 02:00:00      3.7243       0.0563  
  2620) 1947/04/20 03:00:00      3.0232      -0.0139  
  2621) 1947/04/20 04:00:00      2.2003      -0.0169  
  2622) 1947/04/20 05:00:00      1.4383      -0.0063  
  2623) 1947/04/20 06:00:00      0.9811       0.0185  
  2624) 1947/04/20 07:00:00      0.9811       0.0680  
  2625) 1947/04/20 08:00:00      1.2859      -0.0384  
  2626) 1947/04/20 09:00:00      1.8955      -0.1635  
  2627) 1947/04/20 10:00:00      2.8099      -0.0758  
  2628) 1947/04/20 11:00:00      3.6633       0.1130  
  2629) 1947/04/20 12:00:00      4.0291       0.0206  
  2630) 1947/04/20 13:00:00      4.3339       0.2093  
  2631) 1947/04/20 14:00:00      4.0901       0.2934  
  2632) 1947/04/20 15:00:00      3.4195       0.2792  
  2633) 1947/04/20 16:00:00      2.5051       0.2403  
  2634) 1947/04/20 17:00:00      1.5907       0.2328  
  2635) 1947/04/20 18:00:00      0.9201       0.2138  
  2636) 1947/04/20 19:00:00      0.6763       0.1930  
  2637) 1947/04/20 20:00:00      0.8896       0.1301  
  2638) 1947/04/20 21:00:00      1.6516       0.2167  
  2639) 1947/04/20 22:00:00      2.5965       0.2840  
  2640) 1947/04/20 23:00:00      3.4195       0.3064  
  2641) 1947/04/21 00:00:00      4.0901       0.3414  
  2642) 1947/04/21 01:00:00      4.4253       0.3048  
  2643) 1947/04/21 02:00:00      4.3339       0.3128  
  2644) 1947/04/21 03:00:00      3.8767       0.3697  
  2645) 1947/04/21 04:00:00      3.1147       0.4062  
  2646) 1947/04/21 05:00:00      2.2003       0.4166  
  2647) 1947/04/21 06:00:00      1.4383       0.3983  
  2648) 1947/04/21 07:00:00      1.0725M      0.3713M 
  2649) 1947/04/21 08:00:00      0.9811M      0.1149M 
  2650) 1947/04/21 09:00:00      1.3468M     -0.1438M 
  2651) 1947/04/21 10:00:00      2.2003M     -0.1891M 
  2652) 1947/04/21 11:00:00      3.1147M     -0.1367M 
  2653) 1947/04/21 12:00:00      3.8767M     -0.0068M 
  2654) 1947/04/21 13:00:00      4.6387M      0.3749M 
  2655) 1947/04/21 14:00:00      4.5473       0.3538  
  2656) 1947/04/21 15:00:00      3.9377       0.2567  
  2657) 1947/04/21 16:00:00      3.2061       0.3328  
  2658) 1947/04/21 17:00:00      2.1088       0.2254  
  2659) 1947/04/21 18:00:00      1.1944       0.2132  
  2660) 1947/04/21 19:00:00      0.6763       0.2169  
  2661) 1947/04/21 20:00:00      0.5848       0.1467  
  2662) 1947/04/21 21:00:00      1.1335       0.2105  
  2663) 1947/04/21 22:00:00      2.1088       0.3445  
